unit_id,unit,second_id,origin,owner_name,bnetza_id,latitude,longitude,city,countrycode,description,valid_from,valid_until,deftech,old_deftech,fuel,effective_startdate,max_power,techclass,unittype,operationmode,default_node_id,voltage_level,AnnualOaMcosts,AvgEff,CapSp,Capture_Rate,CH4,ContributionMinOnl,DeSO2,InvestCosts,LeadTime,LifeTime,MaxEff,MaxSpinResPri,MinDownTime,MinOperTime,MinPower,NonSpinningReserve,NOX,PartEff,Reliab,StartUpFuelConsHot,StartUpVarCosts,SyncTimeHot,VarOaMcosts,GSSHADOWCONTENT,GSSHADOWONLINE,GSCONTENTHYDRORES,GSCONTENTSTORAGE,GSELEC,GSHEAT,GSONLINE,GSOPTIME,GSSDTIME,FlexibleToWind,IsAlwaysRunning,OutTimeStartUpCosts,SpeReserveCapability,SpinningReserve,Vgonline,MaxRes_aFRR,MaxRes_FCR,CHP_CB,Ext_CV,LoadLoss,Sto_LoadEff,Sto_MaxCharging,Sto_MaxContent,Sto_MinCharging,Sto_MinContent,CHP_MaxHeat
7235,BHKW Obere Viehweide - Tübingen,4074,UeNB,Stadtwerke Tübingen GmbH,BNA0957,48.49332978,9.04284968,Tübingen,DE,BNA0957,36526,25569,GAS_IC_CH1_f2000,GASIC22_BKP,NAT_GAS,36526,13.4,IC_CH1,IC,CHP1,,,40.0,0.38,2.215962,0.0,0,0.0,0,750,0,35,0.36,0.0,1,1,2.7001,0,0,0.32,0.92,14.74,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,1.12,,,,,,,,12.0
7236,Kraftwerk Grenzach-Wyhlen,4087,UeNB,KGW - Kraftwerk Grenzach-Wyhlen GmbH,BNA0361,47.5537099,7.684622552,Grenzach-Wyhlen,DE,BNA0361,37987,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,37987,40.0,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,7.0,1,0,0.3,0.93,44.0,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,75.0
7237,Heizkraftwerk SindelfingenS5 Sammelschienen-HKW,1260,BNetzA,Daimler AG,BNA1260,,,Sindelfingen,DE,BNA1260,41275,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,41275,95.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,47.5,0,0,0.47,0.96,332.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,60.0
7238,KWKK Heidelberg,4120,UeNB,RWE Energiedienstleistungen GmbH,BNA1151,49.41657273,8.692723125,Heidelberg,DE,BNA1151,37257,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,37257,13.5,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,1.99935,0,0,0.47,0.96,47.25,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,11.92629
7240,IHKW HeidenheimKessel-Turbine,4124,UeNB,Voith Dienstleistungen und Grundstücks GmbH & Co. KG,BNA1292a,48.66702451,10.18530848,Heidenheim,DE,BNA1292a,30317,25569,GAS_IC_CH1_b1989,GASIC89_BKP,NAT_GAS,30317,11.0,IC_CH1,IC,CHP1,,,40.0,0.32,0.2522609,0.0,0,0.0,0,750,0,35,0.3,0.0,1,1,5.5,0,0,0.26,0.92,12.1,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,1.13,,,,,,,,9.717715
7241,IHKW HeidenheimBHKW-Anlage,4125,UeNB,Voith Dienstleistungen und Grundstücks GmbH & Co. KG,BNA1292b,48.66702451,10.18530848,Heidenheim,DE,BNA1292b,36526,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,36526,15.4,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.3,0.1314286,4,8,2.99992,0,0,0.26,0.96,53.9,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.5217392,0.17,,,,,,,13.6048
7243,HKW PfaffenwaldAnlage 40 Stuttgart,4137,UeNB,Universität Stuttgart,BNA1333a,48.74505736,9.08979478,Stuttgart,DE,BNA1333a,32143,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,32143,12.1,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,4.00026,1,0,0.26,0.96,13.31,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.7,,,,,,,,17.28572
7244,HKW PfaffenwaldBlock 50 Stuttgart,4138,UeNB,Universität Stuttgart,BNA1333b,48.74505736,9.08979478,Stuttgart,DE,BNA1333b,25569,25569,OIL_ST_BKP_b1983,OIL83_BKP,NAT_GAS,25569,11.3,ST_BKP,ST,CHP1,,,40.0,0.22,,,0,,0,300,0,35,0.407,0.0,1,1,5.65,0,0,0.367,0.94,12.43,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,0.63,,,,,,,,17.90704
7245,HKW PfaffenwaldBlock 60 Stuttgart,4139,UeNB,Universität Stuttgart,BNA1333c,48.74505736,9.08979478,Stuttgart,DE,BNA1333c,25569,25569,OIL_ST_BKP_b1983,OIL83_BKP,NAT_GAS,25569,11.5,ST_BKP,ST,CHP1,,,40.0,0.22,,,0,,0,300,0,35,0.407,0.0,1,1,5.75,0,0,0.367,0.94,12.65,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,0.63,,,,,,,,18.22398
7246,Heizkraftwerk Evonik Rheinfelden,4141,UeNB,Evonik Degussa GmbH,BNA1408,47.5878463,7.771857073,Rheinfelden,DE,BNA1408,29221,25569,GAS_GT_CH2_b1989,GASGT89_EXC,NAT_GAS,29221,16.0,GT_CH2,GT,CHP2,,,19.0,0.3,10.321,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,5.0,0,0,0.24,0.92,17.6,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.61,0.061,0.58,0.0,,,,,,,22.85714
7247,HKW Freiburg,4143,UeNB,Universitätsklinikum Freiburg AdöR,BNA1315,48.00557217,7.842279817,Freiburg,DE,BNA1315,36892,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,36892,25.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,5.0,1,0,0.31,0.96,27.5,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.63,,,,,,,,39.61735
7248,GuD-Anlage RüsselsheimM120 Rüsselheim,7011,UeNB,Adam Opel AG,BNA0857,49.990168,8.398549,Rüsselheim,DE,BNA0857,36161,25569,GAS_CC_EXC_b1999,GASCC99_EXC,NAT_GAS,36161,112.1,CC_EXC,CC,CHP2,,,19.0,0.52,169.1799,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,33.99993,0,0,0.53,0.96,392.35,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.813505,0.15,,,,,,,88.0
7250,Wi-BiebrichBlock 1 Wiesbaden,7158,UeNB,InfraServ GmbH & Co. Wiesbaden KG,BNA1056,50.03943936,8.242152512,Wiesbaden,DE,BNA1056,38718,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,38718,25.015,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.436,0.1666667,4,4,9.300577,0,0,0.396,0.97,155.093,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,39.64112
7257,AGuD Düsseldorf,7324,UeNB,Stadtwerke Düsseldorf AG,BNA0220,51.22139096,6.731115088,Düsseldorf,DE,BNA0220,36526,25569,COAL_ST_BKP_b1969,COAL69_BKP,NAT_GAS,36526,100.0,ST_BKP,ST,CHP1,,,42.6,0.23,63.36667,0.0,0,0.0,0,1400,2,35,0.339,0.1619048,8,8,30.0,0,0,0.299,0.94,620.0,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.075,0.0075,1.33,,,,,,,,75.0
7258,EmslandB1 Lingen,7332,UeNB,RWE GENERATION SE,BNA0603,52.47423158,7.317865227,Lingen,DE,BNA0603,26665,25569,GAS_GT_CH1_b1983,GASGT83_BKP,NAT_GAS,26665,116.0,GT_CH1,GT,CHP1,,,40.0,0.27,37.1,0.0,0,0.0,0,440,0,35,0.29,0.2285714,1,1,17.0056,0,0,0.25,0.96,127.6,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.54,0.054,3.63,,,,,,,,32.0
7259,EmslandC1 Lingen,7333,UeNB,RWE GENERATION SE,BNA0602,52.47423158,7.317865227,Lingen,DE,BNA0602,27030,25569,GAS_GT_CH1_b1983,GASGT83_BKP,NAT_GAS,27030,116.0,GT_CH1,GT,CHP1,,,40.0,0.27,37.1,0.0,0,0.0,0,440,0,35,0.25,0.2285714,1,1,17.0056,0,0,0.21,0.96,127.6,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.54,0.054,3.63,,,,,,,,32.0
7260,Heizkraftwerk HafenGuD Münster,7400,UeNB,Stadtwerke Münster GmbH,BNA0685,51.9664621,7.651900833,Münster,DE,BNA0685,38353,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,38353,104.1,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,30.00183,0,0,0.47,0.96,364.35,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,120.0
7262,HKW III/B Duisburg,7601,UeNB,Stadtwerke Duisburg AG,BNA0214,51.42337851,6.737139,Duisburg,DE,BNA0214,38353,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,38353,234.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,69.99993,0,0,0.53,0.96,819.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.813505,0.15,,,,,,,167.0
7265,HKW BarmenBlock 1 Wuppertal,7654,UeNB,WSW Energie & Wasser AG,BNA1082,51.27606211,7.205664866,Wuppertal,DE,BNA1082,38353,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,38353,82.0,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.544,0.1666667,4,4,25.0018,0,0,0.504,0.97,508.4,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.596439,0.15,,,,,,,110.0
7267,ADS-Anlage Industriepark Höchst,7679,UeNB,Infraserv GmbH & Co. Höchst KG,BNA0497,50.091284,8.530071,Industriepark Höchst,DE,BNA0497,40909,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,40909,96.5,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,28.99825,0,0,0.47,0.96,337.75,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,126.0
7268,Sasol KraftwerkTG7/8 Moers,7705,UeNB,INEOS Solvents Germany GmbH,BNA1332,51.46506792,6.654817245,Moers,DE,BNA1332,34700,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,34700,22.3,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,6.99997,0,0,0.36,0.97,138.26,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,35.33868
7269,Holthausen Düsseldorf,7706,UeNB,Henkel AG & Co.KGaA,BNA1336,51.16846502,6.819770168,Düsseldorf,DE,BNA1336,25569,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,84.0,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.26,0.1666667,4,4,7.9968,0,0,0.22,0.97,520.8,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,133.1143
7272,Industriekraftwerk Ludwigshafen,7718,UeNB,MVV Energie AG,BNA1196b,49.46451175,8.421782932,Ludwigshafen,DE,BNA1196b,37622,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,37622,11.96,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,5.98,0,0,0.36,0.97,74.152,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,40.0
7273, Annweiler,7727,UeNB,Buchmann GmbH,BNA1458,49.23019244,7.936798659,Annweiler,DE,BNA1458,27395,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,27395,28.0,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,14.0,1,0,0.3,0.93,30.8,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,40.0
7274,Gas- u. Dampfturbinenanlage Südraum Saarbrücken,7728,UeNB,ZF Friedrichshafen AG,BNA1464,49.22262727,6.965854897,Saarbrücken,DE,BNA1464,40909,25569,GAS_GT_CH1_b1983,GASGT83_BKP,NAT_GAS,40909,38.61,GT_CH1,GT,CHP1,,,40.0,0.27,37.1,0.0,0,0.0,0,440,0,35,0.29,0.2285714,1,1,11.99999,0,0,0.25,0.96,42.471,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.54,0.054,1.14,,,,,,,,34.0
7275,Heizkraftwerk Krefeld,7750,UeNB,SWK ENERGIE GmbH,BNA1502,51.31368651,6.523060796,Krefeld,DE,BNA1502,32874,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,32874,12.7,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,4.99999,1,0,0.26,0.96,13.97,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.93,,,,,,,,13.65919
7276,BHKW H.120 Düsseldorf,7751,UeNB,Daimler AG,BNA1503,51.24948319,6.782396396,Düsseldorf,DE,BNA1503,40909,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,40909,16.9,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.26,0.2285714,1,1,11.79958,1,0,0.22,0.93,18.59,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,24.14286
7277, Bad Kreuznach,7752,UeNB,Michelin Reifenwerke AG & Co. KGaA Standort Bad Kreuznach,BNA1507,49.82866824,7.875291355,Bad Kreuznach,DE,BNA1507,38718,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,38718,10.7,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.457,0.2285714,1,1,5.99949,1,0,0.417,0.93,11.77,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,15.28571
7278,BP Werk Lingen,7753,UeNB,BP Europa SE,BNA1509,52.54136156,7.281548276,Lingen,DE,BNA1509,35065,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,35065,66.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,26.4,1,0,0.31,0.96,72.6,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.93,,,,,,,,70.98475
7279,HKW 1 Werk Offstein Obrigheim,7756,UeNB,Südzucker AG Mannheim/Ochsenfurt,BNA1516,51.46856287,6.859041088,Obrigheim,DE,BNA1516,33604,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,33604,30.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,20.001,1,0,0.26,0.96,33.0,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.93,,,,,,,,32.26579
7280,BHKW Woerth,7758,UeNB,Daimler AG,BNA1504,,,Woerth,DE,BNA1504,41275,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,41275,13.0,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,6.6001,1,0,0.3,0.93,14.3,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,11.4
7281,KWK-Anlage Krefeld DTDampfturbine,7801,UeNB,Cargill Deutschland GmbH,BNA0556a,51.3304792,6.645323281,Krefeld,DE,BNA0556a,37987,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,37987,25.8,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.31,0.1314286,4,8,8.00058,0,0,0.27,0.96,90.3,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,22.79246
7282,Energiezentrum Mohn Media Gütersloh,7802,UeNB,Mohn Media Mohndruck GmbH,BNA0386,51.92094273,8.372963172,Gütersloh,DE,BNA0386,34335,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,34335,25.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,6.999642,1,0,0.26,0.96,27.5,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.37,,,,,,,,59.0
7283,GaskraftwerkGKW Zülpich,7807,UeNB,Smurfit Kappa Zülpich Papier GmbH,BNA1094,50.705088,6.65386,Zülpich,DE,BNA1094,25569,25569,GAS_CC_EXC_b1969,GASCC69_EXC,NAT_GAS,25569,15.1,CC_EXC,CC,CHP2,,,19.0,0.38,128.0864,0.0,0,0.0,0,950,0,35,0.38,0.1314286,4,8,7.55,0,0,0.32,0.96,52.85,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.75,0.17,,,,,,,13.72162
7284,HKW 1 Oberhausen,7808,UeNB,Energieversorgung Oberhausen AG,BNA0752,51.46856287,6.859041088,Obrigheim,DE,BNA0752,26299,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,26299,23.1,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.29,0.1666667,4,4,11.55,0,0,0.25,0.97,143.22,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,36.60643
7286,EmslandB2 Lingen,7812,UeNB,RWE GENERATION SE,BNA0604,52.47423158,7.317865227,Lingen,DE,BNA0604,26665,25569,GAS_CC_EXC_b1983,GASCC83_EXC,NAT_GAS,26665,359.0,CC_EXC,CC,CHP2,,,19.0,0.44,128.0864,0.0,0,0.0,0,950,0,35,0.435,0.1314286,4,8,107.0179,0,0,0.395,0.96,1256.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,0.9444445,0.25,,,,,,,37.0
7287,EmslandC2 Lingen,7813,UeNB,RWE GENERATION SE,BNA0605,52.47423158,7.317865227,Lingen,DE,BNA0605,27030,25569,GAS_CC_EXC_b1983,GASCC83_EXC,NAT_GAS,27030,359.0,CC_EXC,CC,CHP2,,,19.0,0.44,128.0864,0.0,0,0.0,0,950,0,35,0.432,0.1314286,4,8,107.0179,0,0,0.392,0.96,1256.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,0.9315673,0.25,,,,,,,37.0
7289,DortmundKDO,7822,UeNB,RWE GENERATION SE,BNA0202,51.5186001,7.516786703,Dortmund,DE,BNA0202,37987,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,37987,26.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.31,0.1314286,4,8,3.9988,0,0,0.27,0.96,91.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,29.43078
7291,HKW Römerbrücke Saarbrücken,7824,UeNB,Energie SaarLorLux AG,BNA0861a,49.23058998,7.041957952,Saarbrücken,DE,BNA0861a,38353,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,38353,75.0,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,24.0,0,0,0.53,0.96,262.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.4,,,,,,,,187.0
7292,LauswardGuD Block F Düsseldorf,7827,UeNB,Stadtwerke Düsseldorf AG,BNA1817,51.22139096,6.731115088,Düsseldorf,DE,BNA1817,42370,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,42370,595.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.26,0.1314286,4,8,360.0,0,0,0.22,0.96,2082.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,330.0
7293,Heizkraftwerk Hagen-KabelH4/5,7829,UeNB,Mark-E AG,BNA0389,51.411147,7.491435,Hagen,DE,BNA0389,29221,49674,GAS_CC_EXC_b1983,GASCC83_EXC,NAT_GAS,29221,230.0,CC_EXC,CC,CHP2,,,19.0,0.44,128.0864,0.0,0,0.0,0,950,0,35,0.457,0.1314286,4,8,69.0,0,0,0.417,0.96,805.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.22,0.022,1.053991,0.2,,,,,,,108.0
7295,HKW MerkenichGuD Köln,7837,UeNB,RheinEnergie AG,BNA0546,51.04694896,6.877611699,Köln,DE,BNA0546,37987,25569,GAS_CC_BKP_b1999,GASCC99_BKP,NAT_GAS,37987,108.0,CC_BKP,CC,CHP1,,,19.0,0.47,103.1042,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,32.0004,0,0,0.53,0.96,378.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.868852,,,,,,,,80.0
7296,Kraftwerk MainzKW3,7840,UeNB,Kraftwerke Mainz-Wiesbaden AG,BNA0626,50.025831,8.242313,Mainz,DE,BNA0626,36892,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,36892,434.2,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,119.002,0,0,0.53,0.96,1519.7,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.831715,0.1,,,,,,,115.0
7297,HKW Niehl 2GuD Köln,7841,UeNB,RheinEnergie AG,BNA0545,50.97492982,6.98803298,Köln,DE,BNA0545,38353,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,38353,413.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,123.9999,0,0,0.53,0.96,1445.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.831715,0.1,,,,,,,370.0
7298,HKW Wörth,7844,UeNB,Palm Power GmbH & Co. KG,BNA1078,49.0362334,8.19092464,Wörth,DE,BNA1078,39448,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,39448,59.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,18.0009,1,0,0.31,0.96,64.9,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,1.07,,,,,,,,55.0
7299,KW Leipheim,7845,UeNB,SWU Energie GmbH,BNAP114,48.432792,10.231269,Leipheim,DE,BNAP114,44197,25569,GAS_CC_EXC_b1969,GASCC69_EXC,NAT_GAS,44197,600.0,CC_EXC,CC,CHP2,,,19.0,0.38,128.0864,0.0,0,0.0,0,950,0,35,0.38,0.1314286,4,8,179.52,0,0,0.32,0.96,2100.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.75,0.17,,,,,,,530.0572
7300,GasturbineGT Augsburg ,7900,UeNB,Stadtwerke Augsburg Energie GmbH,BNA0033,48.37992512,10.93770402,Augsburg ,DE,BNA0033,37987,25569,GAS_GT_CH1_f2000,GASGT22_BKP,NAT_GAS,37987,28.75,GT_CH1,GT,CHP1,,,40.0,0.35,22.06667,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,14.99887,1,0,0.31,0.96,31.625,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,,,,,,,,41.3
7301,HKW Karcherstr.10 Kaiserslautern,7905,UeNB,SWK - Stadtwerke Kaiserslautern,BNA0510a,49.43890458,7.769435647,Kaiserslautern,DE,BNA0510a,32509,25569,GAS_ST_EXC_b1989,GASST89_EXC,NAT_GAS,32509,11.6,ST_EXC,ST,CHP2,,,19.0,0.35,57.9505,0.0,0,0.0,0,550,0,35,0.407,0.1666667,4,4,4.60056,0,0,0.367,0.95,71.92,3,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.28,0.028,0.47,0.15,,,,,,,12.0
7303,X-Kraftwerk Leverkusen,7909,UeNB,Currenta GmbH & Co. OHG,BNA0600a,,,Leverkusen,DE,BNA0600a,29587,25569,GAS_GT_CH1_b1983,GASGT83_BKP,NAT_GAS,29587,27.0,GT_CH1,GT,CHP1,,,40.0,0.27,37.1,0.0,0,0.0,0,440,0,35,0.29,0.2285714,1,1,8.9991,0,0,0.25,0.96,29.7,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.54,0.054,1.43,,,,,,,,18.9
7304,Industriekraftwerk Breuberg,7916,UeNB,Industriekraftwerk Breuberg GmbH / Pirelli Deutschland GmbH,BNA1117,49.82087471,9.041486065,Breuberg,DE,BNA1117,36161,25569,GAS_CC_EXC_b1999,GASCC99_EXC,NAT_GAS,36161,11.4,CC_EXC,CC,CHP2,,,19.0,0.52,169.1799,0.0,0,0.0,0,950,0,35,0.47,0.1314286,4,8,3.00048,0,0,0.41,0.96,39.9,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.25,0.17,,,,,,,10.35937
